id,wave,age,female,voted_gen_14,voted_gen_12,treat_ind,racename,democrat,therm_trans,therm_obama
905,21 days,55,0,1,1,Treat.,Hispanic,0,,
905,42 days,55,0,1,1,Treat.,Hispanic,0,,
905,90 days,55,0,1,1,Treat.,Hispanic,0,,
906,Baseline,54,0,1,1,Cont.,Hispanic,1,100,90
906,3 days,54,0,1,1,Cont.,Hispanic,1,,
906,21 days,54,0,1,1,Cont.,Hispanic,1,,
906,42 days,54,0,1,1,Cont.,Hispanic,1,,
906,90 days,54,0,1,1,Cont.,Hispanic,1,,
907,Baseline,37,1,1,1,Treat.,African American,0,50,99
907,3 days,37,1,1,1,Treat.,African American,0,,
907,21 days,37,1,1,1,Treat.,African American,0,,
907,42 days,37,1,1,1,Treat.,African American,0,,
907,90 days,37,1,1,1,Treat.,African American,0,,
908,Baseline,32,1,1,1,Cont.,African American,1,0,100
908,3 days,32,1,1,1,Cont.,African American,1,,
908,21 days,32,1,1,1,Cont.,African American,1,,
908,42 days,32,1,1,1,Cont.,African American,1,23,
908,90 days,32,1,1,1,Cont.,African American,1,,
909,Baseline,28,1,1,1,Cont.,African American,1,50,50
909,3 days,28,1,1,1,Cont.,African American,1,,
909,21 days,28,1,1,1,Cont.,African American,1,,
909,42 days,28,1,1,1,Cont.,African American,1,,
909,90 days,28,1,1,1,Cont.,African American,1,,
910,Baseline,21,1,0,1,Treat.,African American,1,50,100
910,3 days,21,1,0,1,Treat.,African American,1,,
910,21 days,21,1,0,1,Treat.,African American,1,,
910,42 days,21,1,0,1,Treat.,African American,1,,
910,90 days,21,1,0,1,Treat.,African American,1,,
911,Baseline,32,1,1,1,Treat.,Hispanic,1,91,87
911,3 days,32,1,1,1,Treat.,Hispanic,1,100,79
911,21 days,32,1,1,1,Treat.,Hispanic,1,100,94
911,42 days,32,1,1,1,Treat.,Hispanic,1,96,
911,90 days,32,1,1,1,Treat.,Hispanic,1,95,94
912,Baseline,19,1,0,0,Treat.,Hispanic,1,61,100
912,3 days,19,1,0,0,Treat.,Hispanic,1,,
912,21 days,19,1,0,0,Treat.,Hispanic,1,,
912,42 days,19,1,0,0,Treat.,Hispanic,1,,
912,90 days,19,1,0,0,Treat.,Hispanic,1,,
913,Baseline,21,1,1,1,Treat.,Hispanic,1,56,96
913,3 days,21,1,1,1,Treat.,Hispanic,1,,
913,21 days,21,1,1,1,Treat.,Hispanic,1,,
913,42 days,21,1,1,1,Treat.,Hispanic,1,,
913,90 days,21,1,1,1,Treat.,Hispanic,1,,
914,Baseline,52,1,1,1,Treat.,Hispanic,1,50,100
914,3 days,52,1,1,1,Treat.,Hispanic,1,,
914,21 days,52,1,1,1,Treat.,Hispanic,1,,
914,42 days,52,1,1,1,Treat.,Hispanic,1,,
914,90 days,52,1,1,1,Treat.,Hispanic,1,,
915,Baseline,23,1,0,0,Cont.,African American,0,28,100
915,3 days,23,1,0,0,Cont.,African American,0,,
915,21 days,23,1,0,0,Cont.,African American,0,,
915,42 days,23,1,0,0,Cont.,African American,0,,
915,90 days,23,1,0,0,Cont.,African American,0,,
916,Baseline,46,1,1,1,Treat.,African American,1,50,82
916,3 days,46,1,1,1,Treat.,African American,1,,
916,21 days,46,1,1,1,Treat.,African American,1,,
916,42 days,46,1,1,1,Treat.,African American,1,,
916,90 days,46,1,1,1,Treat.,African American,1,,
917,Baseline,21,1,0,0,Treat.,African American,0,100,50
917,3 days,21,1,0,0,Treat.,African American,0,92,100
917,21 days,21,1,0,0,Treat.,African American,0,73,50
917,42 days,21,1,0,0,Treat.,African American,0,50,
917,90 days,21,1,0,0,Treat.,African American,0,,
918,Baseline,61,1,1,1,Treat.,African American,1,45,100
918,3 days,61,1,1,1,Treat.,African American,1,50,100
918,21 days,61,1,1,1,Treat.,African American,1,50,100
918,42 days,61,1,1,1,Treat.,African American,1,50,
918,90 days,61,1,1,1,Treat.,African American,1,50,100
919,Baseline,64,1,1,1,Cont.,African American,0,98,94
919,3 days,64,1,1,1,Cont.,African American,0,,
919,21 days,64,1,1,1,Cont.,African American,0,,
919,42 days,64,1,1,1,Cont.,African American,0,,
919,90 days,64,1,1,1,Cont.,African American,0,,
920,Baseline,52,0,0,0,Treat.,Hispanic,0,50,50
920,3 days,52,0,0,0,Treat.,Hispanic,0,,
920,21 days,52,0,0,0,Treat.,Hispanic,0,,
920,42 days,52,0,0,0,Treat.,Hispanic,0,,
920,90 days,52,0,0,0,Treat.,Hispanic,0,,
921,Baseline,59,1,0,1,Cont.,African American,1,50,100
921,3 days,59,1,0,1,Cont.,African American,1,71,98
921,21 days,59,1,0,1,Cont.,African American,1,50,93
921,42 days,59,1,0,1,Cont.,African American,1,62,
921,90 days,59,1,0,1,Cont.,African American,1,93,100
922,Baseline,45,1,1,0,Treat.,Caucasian,1,100,80
922,3 days,45,1,1,0,Treat.,Caucasian,1,,
922,21 days,45,1,1,0,Treat.,Caucasian,1,,
922,42 days,45,1,1,0,Treat.,Caucasian,1,,
922,90 days,45,1,1,0,Treat.,Caucasian,1,,
923,Baseline,58,1,1,1,Treat.,Hispanic,1,50,38
923,3 days,58,1,1,1,Treat.,Hispanic,1,,
923,21 days,58,1,1,1,Treat.,Hispanic,1,,
923,42 days,58,1,1,1,Treat.,Hispanic,1,,
923,90 days,58,1,1,1,Treat.,Hispanic,1,,
924,Baseline,66,0,1,1,Treat.,Caucasian,0,50,50
924,3 days,66,0,1,1,Treat.,Caucasian,0,,
924,21 days,66,0,1,1,Treat.,Caucasian,0,,
924,42 days,66,0,1,1,Treat.,Caucasian,0,,
924,90 days,66,0,1,1,Treat.,Caucasian,0,,
925,Baseline,22,1,1,1,Cont.,Hispanic,1,100,100
925,3 days,22,1,1,1,Cont.,Hispanic,1,100,100
925,21 days,22,1,1,1,Cont.,Hispanic,1,100,50
925,42 days,22,1,1,1,Cont.,Hispanic,1,100,
925,90 days,22,1,1,1,Cont.,Hispanic,1,50,50
926,Baseline,53,1,1,1,Treat.,African American,1,50,100
926,3 days,53,1,1,1,Treat.,African American,1,,
926,21 days,53,1,1,1,Treat.,African American,1,,
926,42 days,53,1,1,1,Treat.,African American,1,,
926,90 days,53,1,1,1,Treat.,African American,1,,
927,Baseline,54,1,1,1,Cont.,Hispanic,0,50,79
927,3 days,54,1,1,1,Cont.,Hispanic,0,,
927,21 days,54,1,1,1,Cont.,Hispanic,0,,
927,42 days,54,1,1,1,Cont.,Hispanic,0,,
927,90 days,54,1,1,1,Cont.,Hispanic,0,,
928,Baseline,24,0,0,0,Cont.,African American,0,84,85
928,3 days,24,0,0,0,Cont.,African American,0,,
928,21 days,24,0,0,0,Cont.,African American,0,80,85
928,42 days,24,0,0,0,Cont.,African American,0,96,
928,90 days,24,0,0,0,Cont.,African American,0,90,93
929,Baseline,78,1,0,0,Cont.,Hispanic,0,46,100
929,3 days,78,1,0,0,Cont.,Hispanic,0,54,100
929,21 days,78,1,0,0,Cont.,Hispanic,0,44,98
929,42 days,78,1,0,0,Cont.,Hispanic,0,50,
929,90 days,78,1,0,0,Cont.,Hispanic,0,,
930,Baseline,31,1,1,1,Cont.,Hispanic,0,83,100
930,3 days,31,1,1,1,Cont.,Hispanic,0,73,100
930,21 days,31,1,1,1,Cont.,Hispanic,0,90,100
930,42 days,31,1,1,1,Cont.,Hispanic,0,79,
930,90 days,31,1,1,1,Cont.,Hispanic,0,,
931,Baseline,54,0,0,0,Cont.,Hispanic,1,90,78
931,3 days,54,0,0,0,Cont.,Hispanic,1,97,95
931,21 days,54,0,0,0,Cont.,Hispanic,1,85,88
931,42 days,54,0,0,0,Cont.,Hispanic,1,60,
931,90 days,54,0,0,0,Cont.,Hispanic,1,,
932,Baseline,19,0,1,0,Cont.,Hispanic,0,100,85
932,3 days,19,0,1,0,Cont.,Hispanic,0,,
932,21 days,19,0,1,0,Cont.,Hispanic,0,,
932,42 days,19,0,1,0,Cont.,Hispanic,0,,
932,90 days,19,0,1,0,Cont.,Hispanic,0,,
933,Baseline,21,0,0,1,Treat.,African American,0,35,90
933,3 days,21,0,0,1,Treat.,African American,0,5,100
933,21 days,21,0,0,1,Treat.,African American,0,50,100
933,42 days,21,0,0,1,Treat.,African American,0,35,
933,90 days,21,0,0,1,Treat.,African American,0,,
934,Baseline,42,1,1,1,Treat.,African American,1,50,100
934,3 days,42,1,1,1,Treat.,African American,1,74,100
934,21 days,42,1,1,1,Treat.,African American,1,82,50
934,42 days,42,1,1,1,Treat.,African American,1,75,
934,90 days,42,1,1,1,Treat.,African American,1,50,99
935,Baseline,37,0,1,1,Cont.,Hispanic,1,50,50
935,3 days,37,0,1,1,Cont.,Hispanic,1,76,50
935,21 days,37,0,1,1,Cont.,Hispanic,1,92,50
935,42 days,37,0,1,1,Cont.,Hispanic,1,80,
935,90 days,37,0,1,1,Cont.,Hispanic,1,76,50
936,Baseline,67,0,1,1,Cont.,Hispanic,0,0,19
936,3 days,67,0,1,1,Cont.,Hispanic,0,50,40
936,21 days,67,0,1,1,Cont.,Hispanic,0,50,50
936,42 days,67,0,1,1,Cont.,Hispanic,0,50,
936,90 days,67,0,1,1,Cont.,Hispanic,0,,
937,Baseline,65,1,1,1,Treat.,African American,0,100,100
937,3 days,65,1,1,1,Treat.,African American,0,,
937,21 days,65,1,1,1,Treat.,African American,0,,
937,42 days,65,1,1,1,Treat.,African American,0,,
937,90 days,65,1,1,1,Treat.,African American,0,,
938,Baseline,46,0,0,0,Treat.,Caucasian,0,97,1
938,3 days,46,0,0,0,Treat.,Caucasian,0,,
938,21 days,46,0,0,0,Treat.,Caucasian,0,,
938,42 days,46,0,0,0,Treat.,Caucasian,0,,
938,90 days,46,0,0,0,Treat.,Caucasian,0,,
939,Baseline,68,1,0,0,Treat.,Caucasian,0,50,50
939,3 days,68,1,0,0,Treat.,Caucasian,0,,
939,21 days,68,1,0,0,Treat.,Caucasian,0,,
939,42 days,68,1,0,0,Treat.,Caucasian,0,,
939,90 days,68,1,0,0,Treat.,Caucasian,0,,
940,Baseline,48,1,0,0,Treat.,Caucasian,0,50,50
940,3 days,48,1,0,0,Treat.,Caucasian,0,,
940,21 days,48,1,0,0,Treat.,Caucasian,0,,
940,42 days,48,1,0,0,Treat.,Caucasian,0,,
940,90 days,48,1,0,0,Treat.,Caucasian,0,,
941,Baseline,67,1,1,1,Treat.,African American,1,50,82
941,3 days,67,1,1,1,Treat.,African American,1,,
941,21 days,67,1,1,1,Treat.,African American,1,,
941,42 days,67,1,1,1,Treat.,African American,1,,
941,90 days,67,1,1,1,Treat.,African American,1,,
942,Baseline,54,1,0,1,Cont.,Asian,1,50,65
942,3 days,54,1,0,1,Cont.,Asian,1,,
942,21 days,54,1,0,1,Cont.,Asian,1,,
942,42 days,54,1,0,1,Cont.,Asian,1,,
942,90 days,54,1,0,1,Cont.,Asian,1,,
943,Baseline,48,1,0,1,Treat.,African American,1,0,100
943,3 days,48,1,0,1,Treat.,African American,1,,
943,21 days,48,1,0,1,Treat.,African American,1,,
943,42 days,48,1,0,1,Treat.,African American,1,,
943,90 days,48,1,0,1,Treat.,African American,1,,
944,Baseline,44,1,0,1,Treat.,African American,1,50,100
944,3 days,44,1,0,1,Treat.,African American,1,,
944,21 days,44,1,0,1,Treat.,African American,1,,
944,42 days,44,1,0,1,Treat.,African American,1,,
944,90 days,44,1,0,1,Treat.,African American,1,,
945,Baseline,18,1,0,0,Treat.,African American,1,50,50
945,3 days,18,1,0,0,Treat.,African American,1,,
945,21 days,18,1,0,0,Treat.,African American,1,,
945,42 days,18,1,0,0,Treat.,African American,1,,
945,90 days,18,1,0,0,Treat.,African American,1,,
946,Baseline,56,1,1,1,Treat.,African American,1,50,100
946,3 days,56,1,1,1,Treat.,African American,1,50,100
946,21 days,56,1,1,1,Treat.,African American,1,50,50
946,42 days,56,1,1,1,Treat.,African American,1,52,
946,90 days,56,1,1,1,Treat.,African American,1,,
947,Baseline,60,0,1,1,Treat.,African American,1,59,100
947,3 days,60,0,1,1,Treat.,African American,1,50,84
947,21 days,60,0,1,1,Treat.,African American,1,50,72
947,42 days,60,0,1,1,Treat.,African American,1,50,
947,90 days,60,0,1,1,Treat.,African American,1,50,100
948,Baseline,56,0,0,0,Treat.,Hispanic,1,50,38
948,3 days,56,0,0,0,Treat.,Hispanic,1,,
948,21 days,56,0,0,0,Treat.,Hispanic,1,,
948,42 days,56,0,0,0,Treat.,Hispanic,1,,
948,90 days,56,0,0,0,Treat.,Hispanic,1,,
949,Baseline,21,0,0,0,Treat.,Hispanic,0,50,50
949,3 days,21,0,0,0,Treat.,Hispanic,0,,
949,21 days,21,0,0,0,Treat.,Hispanic,0,,
949,42 days,21,0,0,0,Treat.,Hispanic,0,,
949,90 days,21,0,0,0,Treat.,Hispanic,0,,
950,Baseline,22,0,1,1,Cont.,African American,0,50,100
950,3 days,22,0,1,1,Cont.,African American,0,,
950,21 days,22,0,1,1,Cont.,African American,0,,
950,42 days,22,0,1,1,Cont.,African American,0,,
950,90 days,22,0,1,1,Cont.,African American,0,,
951,Baseline,33,0,0,0,Cont.,Caucasian,1,0,100
951,3 days,33,0,0,0,Cont.,Caucasian,1,,
951,21 days,33,0,0,0,Cont.,Caucasian,1,,
951,42 days,33,0,0,0,Cont.,Caucasian,1,,
951,90 days,33,0,0,0,Cont.,Caucasian,1,,
952,Baseline,55,1,0,1,Treat.,Hispanic,1,100,100
952,3 days,55,1,0,1,Treat.,Hispanic,1,100,100
952,21 days,55,1,0,1,Treat.,Hispanic,1,100,100
952,42 days,55,1,0,1,Treat.,Hispanic,1,100,
952,90 days,55,1,0,1,Treat.,Hispanic,1,,
953,Baseline,78,1,1,1,Cont.,Caucasian,0,50,50
953,3 days,78,1,1,1,Cont.,Caucasian,0,,
953,21 days,78,1,1,1,Cont.,Caucasian,0,,
953,42 days,78,1,1,1,Cont.,Caucasian,0,,
953,90 days,78,1,1,1,Cont.,Caucasian,0,,
954,Baseline,55,0,1,1,Treat.,African American,0,76,100
954,3 days,55,0,1,1,Treat.,African American,0,,
954,21 days,55,0,1,1,Treat.,African American,0,,
954,42 days,55,0,1,1,Treat.,African American,0,,
954,90 days,55,0,1,1,Treat.,African American,0,,
955,Baseline,61,0,1,1,Treat.,Hispanic,0,24,12
955,3 days,61,0,1,1,Treat.,Hispanic,0,,
955,21 days,61,0,1,1,Treat.,Hispanic,0,40,36
955,42 days,61,0,1,1,Treat.,Hispanic,0,26,
955,90 days,61,0,1,1,Treat.,Hispanic,0,,
956,Baseline,25,0,1,1,Treat.,Hispanic,0,54,56
956,3 days,25,0,1,1,Treat.,Hispanic,0,,
956,21 days,25,0,1,1,Treat.,Hispanic,0,27,24
956,42 days,25,0,1,1,Treat.,Hispanic,0,28,
956,90 days,25,0,1,1,Treat.,Hispanic,0,34,50
957,Baseline,30,0,0,0,Treat.,Hispanic,0,24,8
957,3 days,30,0,0,0,Treat.,Hispanic,0,,
957,21 days,30,0,0,0,Treat.,Hispanic,0,32,41
957,42 days,30,0,0,0,Treat.,Hispanic,0,13,
957,90 days,30,0,0,0,Treat.,Hispanic,0,,
958,Baseline,77,0,1,1,Treat.,African American,1,50,100
958,3 days,77,0,1,1,Treat.,African American,1,,
958,21 days,77,0,1,1,Treat.,African American,1,,
958,42 days,77,0,1,1,Treat.,African American,1,,
958,90 days,77,0,1,1,Treat.,African American,1,,
959,Baseline,24,1,1,1,Treat.,African American,0,0,100
959,3 days,24,1,1,1,Treat.,African American,0,,
959,21 days,24,1,1,1,Treat.,African American,0,,
959,42 days,24,1,1,1,Treat.,African American,0,,
959,90 days,24,1,1,1,Treat.,African American,0,,
960,Baseline,67,1,1,1,Cont.,African American,1,10,100
960,3 days,67,1,1,1,Cont.,African American,1,,
960,21 days,67,1,1,1,Cont.,African American,1,,
960,42 days,67,1,1,1,Cont.,African American,1,,
960,90 days,67,1,1,1,Cont.,African American,1,,
961,Baseline,20,1,0,0,Cont.,African American,0,39,100
961,3 days,20,1,0,0,Cont.,African American,0,,
961,21 days,20,1,0,0,Cont.,African American,0,,
961,42 days,20,1,0,0,Cont.,African American,0,,
961,90 days,20,1,0,0,Cont.,African American,0,,
962,Baseline,49,0,0,0,Cont.,African American,1,0,100
962,3 days,49,0,0,0,Cont.,African American,1,,
962,21 days,49,0,0,0,Cont.,African American,1,,
962,42 days,49,0,0,0,Cont.,African American,1,,
962,90 days,49,0,0,0,Cont.,African American,1,,
963,Baseline,65,1,1,1,Treat.,African American,1,85,100
963,3 days,65,1,1,1,Treat.,African American,1,,
963,21 days,65,1,1,1,Treat.,African American,1,,
963,42 days,65,1,1,1,Treat.,African American,1,,
963,90 days,65,1,1,1,Treat.,African American,1,,
964,Baseline,42,1,0,1,Cont.,Hispanic,1,90,90
964,3 days,42,1,0,1,Cont.,Hispanic,1,,
964,21 days,42,1,0,1,Cont.,Hispanic,1,,
964,42 days,42,1,0,1,Cont.,Hispanic,1,,
964,90 days,42,1,0,1,Cont.,Hispanic,1,,
965,Baseline,21,1,0,1,Cont.,Hispanic,1,100,93
965,3 days,21,1,0,1,Cont.,Hispanic,1,,
965,21 days,21,1,0,1,Cont.,Hispanic,1,,
965,42 days,21,1,0,1,Cont.,Hispanic,1,,
965,90 days,21,1,0,1,Cont.,Hispanic,1,,
966,Baseline,30,1,1,1,Treat.,Hispanic,0,100,50
966,3 days,30,1,1,1,Treat.,Hispanic,0,,
966,21 days,30,1,1,1,Treat.,Hispanic,0,,
966,42 days,30,1,1,1,Treat.,Hispanic,0,,
966,90 days,30,1,1,1,Treat.,Hispanic,0,,
967,Baseline,32,0,0,0,Treat.,Hispanic,1,100,50
967,3 days,32,0,0,0,Treat.,Hispanic,1,,
967,21 days,32,0,0,0,Treat.,Hispanic,1,,
967,42 days,32,0,0,0,Treat.,Hispanic,1,,
967,90 days,32,0,0,0,Treat.,Hispanic,1,,
968,Baseline,23,1,1,1,Treat.,African American,1,50,85
968,3 days,23,1,1,1,Treat.,African American,1,,
968,21 days,23,1,1,1,Treat.,African American,1,,
968,42 days,23,1,1,1,Treat.,African American,1,,
968,90 days,23,1,1,1,Treat.,African American,1,,
969,Baseline,48,1,1,1,Treat.,African American,1,16,100
969,3 days,48,1,1,1,Treat.,African American,1,,
969,21 days,48,1,1,1,Treat.,African American,1,,
969,42 days,48,1,1,1,Treat.,African American,1,,
969,90 days,48,1,1,1,Treat.,African American,1,,
970,Baseline,20,1,1,0,Treat.,African American,1,50,100
970,3 days,20,1,1,0,Treat.,African American,1,,
970,21 days,20,1,1,0,Treat.,African American,1,,
970,42 days,20,1,1,0,Treat.,African American,1,,
970,90 days,20,1,1,0,Treat.,African American,1,,
971,Baseline,22,1,1,1,Cont.,African American,1,50,91
971,3 days,22,1,1,1,Cont.,African American,1,50,50
971,21 days,22,1,1,1,Cont.,African American,1,,
971,42 days,22,1,1,1,Cont.,African American,1,,
971,90 days,22,1,1,1,Cont.,African American,1,65,50
972,Baseline,72,0,1,1,Cont.,African American,1,50,50
972,3 days,72,0,1,1,Cont.,African American,1,50,23
972,21 days,72,0,1,1,Cont.,African American,1,,
972,42 days,72,0,1,1,Cont.,African American,1,,
972,90 days,72,0,1,1,Cont.,African American,1,,
973,Baseline,20,1,0,0,Cont.,African American,1,100,100
973,3 days,20,1,0,0,Cont.,African American,1,100,50
973,21 days,20,1,0,0,Cont.,African American,1,,
973,42 days,20,1,0,0,Cont.,African American,1,,
973,90 days,20,1,0,0,Cont.,African American,1,,
974,Baseline,35,1,1,1,Treat.,African American,1,50,100
974,3 days,35,1,1,1,Treat.,African American,1,,
974,21 days,35,1,1,1,Treat.,African American,1,,
974,42 days,35,1,1,1,Treat.,African American,1,,
974,90 days,35,1,1,1,Treat.,African American,1,,
975,Baseline,26,1,1,1,Cont.,Hispanic,1,0,85
975,3 days,26,1,1,1,Cont.,Hispanic,1,,
975,21 days,26,1,1,1,Cont.,Hispanic,1,,
975,42 days,26,1,1,1,Cont.,Hispanic,1,,
975,90 days,26,1,1,1,Cont.,Hispanic,1,,
976,Baseline,59,1,0,1,Treat.,African American,1,100,100
976,3 days,59,1,0,1,Treat.,African American,1,,
976,21 days,59,1,0,1,Treat.,African American,1,,
976,42 days,59,1,0,1,Treat.,African American,1,,
976,90 days,59,1,0,1,Treat.,African American,1,,
977,Baseline,68,1,1,1,Cont.,African American,0,29,100
977,3 days,68,1,1,1,Cont.,African American,0,50,100
977,21 days,68,1,1,1,Cont.,African American,0,50,100
977,42 days,68,1,1,1,Cont.,African American,0,25,
977,90 days,68,1,1,1,Cont.,African American,0,,
978,Baseline,73,0,1,1,Cont.,African American,0,16,100
978,3 days,73,0,1,1,Cont.,African American,0,50,50
978,21 days,73,0,1,1,Cont.,African American,0,50,100
978,42 days,73,0,1,1,Cont.,African American,0,50,
978,90 days,73,0,1,1,Cont.,African American,0,50,50
979,Baseline,61,1,1,1,Cont.,Hispanic,0,100,0
979,3 days,61,1,1,1,Cont.,Hispanic,0,,
979,21 days,61,1,1,1,Cont.,Hispanic,0,,
979,42 days,61,1,1,1,Cont.,Hispanic,0,,
979,90 days,61,1,1,1,Cont.,Hispanic,0,,
980,Baseline,50,1,1,1,Cont.,Hispanic,0,100,0
980,3 days,50,1,1,1,Cont.,Hispanic,0,,
980,21 days,50,1,1,1,Cont.,Hispanic,0,,
980,42 days,50,1,1,1,Cont.,Hispanic,0,,
980,90 days,50,1,1,1,Cont.,Hispanic,0,,
981,Baseline,57,0,1,0,Cont.,African American,1,0,100
981,3 days,57,0,1,0,Cont.,African American,1,,
981,21 days,57,0,1,0,Cont.,African American,1,,
981,42 days,57,0,1,0,Cont.,African American,1,,
981,90 days,57,0,1,0,Cont.,African American,1,,
982,Baseline,84,1,0,0,Cont.,African American,1,0,100
982,3 days,84,1,0,0,Cont.,African American,1,,
982,21 days,84,1,0,0,Cont.,African American,1,,
982,42 days,84,1,0,0,Cont.,African American,1,,
982,90 days,84,1,0,0,Cont.,African American,1,,
983,Baseline,28,0,0,0,Cont.,African American,0,45,50
983,3 days,28,0,0,0,Cont.,African American,0,,
983,21 days,28,0,0,0,Cont.,African American,0,,
983,42 days,28,0,0,0,Cont.,African American,0,,
983,90 days,28,0,0,0,Cont.,African American,0,,
984,Baseline,56,1,0,1,Treat.,Hispanic,1,100,72
984,3 days,56,1,0,1,Treat.,Hispanic,1,,
984,21 days,56,1,0,1,Treat.,Hispanic,1,,
984,42 days,56,1,0,1,Treat.,Hispanic,1,,
984,90 days,56,1,0,1,Treat.,Hispanic,1,,
985,Baseline,30,1,0,1,Cont.,Hispanic,0,50,60
985,3 days,30,1,0,1,Cont.,Hispanic,0,,
985,21 days,30,1,0,1,Cont.,Hispanic,0,,
985,42 days,30,1,0,1,Cont.,Hispanic,0,,
985,90 days,30,1,0,1,Cont.,Hispanic,0,,
986,Baseline,70,0,1,1,Treat.,Caucasian,0,50,69
986,3 days,70,0,1,1,Treat.,Caucasian,0,,
986,21 days,70,0,1,1,Treat.,Caucasian,0,,
986,42 days,70,0,1,1,Treat.,Caucasian,0,,
986,90 days,70,0,1,1,Treat.,Caucasian,0,,
987,Baseline,52,0,1,1,Treat.,Caucasian,1,50,50
987,3 days,52,0,1,1,Treat.,Caucasian,1,,
987,21 days,52,0,1,1,Treat.,Caucasian,1,,
987,42 days,52,0,1,1,Treat.,Caucasian,1,,
987,90 days,52,0,1,1,Treat.,Caucasian,1,,
988,Baseline,53,1,1,1,Treat.,Caucasian,1,50,50
988,3 days,53,1,1,1,Treat.,Caucasian,1,,
988,21 days,53,1,1,1,Treat.,Caucasian,1,,
988,42 days,53,1,1,1,Treat.,Caucasian,1,,
988,90 days,53,1,1,1,Treat.,Caucasian,1,,
989,Baseline,19,1,0,0,Treat.,Caucasian,1,90,80
989,3 days,19,1,0,0,Treat.,Caucasian,1,,
989,21 days,19,1,0,0,Treat.,Caucasian,1,,
989,42 days,19,1,0,0,Treat.,Caucasian,1,,
989,90 days,19,1,0,0,Treat.,Caucasian,1,,
990,Baseline,44,1,1,1,Treat.,Asian,1,50,50
990,3 days,44,1,1,1,Treat.,Asian,1,,
990,21 days,44,1,1,1,Treat.,Asian,1,,
990,42 days,44,1,1,1,Treat.,Asian,1,,
990,90 days,44,1,1,1,Treat.,Asian,1,,
991,Baseline,51,0,1,1,Cont.,Asian,0,50,50
991,3 days,51,0,1,1,Cont.,Asian,0,54,50
991,21 days,51,0,1,1,Cont.,Asian,0,50,27
991,42 days,51,0,1,1,Cont.,Asian,0,50,
991,90 days,51,0,1,1,Cont.,Asian,0,50,50
992,Baseline,34,1,1,1,Treat.,Hispanic,0,50,30
992,3 days,34,1,1,1,Treat.,Hispanic,0,,
992,21 days,34,1,1,1,Treat.,Hispanic,0,,
992,42 days,34,1,1,1,Treat.,Hispanic,0,,
992,90 days,34,1,1,1,Treat.,Hispanic,0,,
993,Baseline,59,1,1,1,Cont.,Hispanic,1,60,28
993,3 days,59,1,1,1,Cont.,Hispanic,1,,
993,21 days,59,1,1,1,Cont.,Hispanic,1,,
993,42 days,59,1,1,1,Cont.,Hispanic,1,,
993,90 days,59,1,1,1,Cont.,Hispanic,1,,
994,Baseline,19,1,1,0,Cont.,Hispanic,0,50,20
994,3 days,19,1,1,0,Cont.,Hispanic,0,,
994,21 days,19,1,1,0,Cont.,Hispanic,0,,
994,42 days,19,1,1,0,Cont.,Hispanic,0,,
994,90 days,19,1,1,0,Cont.,Hispanic,0,,
995,Baseline,21,0,0,1,Cont.,Hispanic,1,50,56
995,3 days,21,0,0,1,Cont.,Hispanic,1,,
995,21 days,21,0,0,1,Cont.,Hispanic,1,,
995,42 days,21,0,0,1,Cont.,Hispanic,1,,
995,90 days,21,0,0,1,Cont.,Hispanic,1,,
996,Baseline,50,0,0,0,Cont.,Caucasian,0,100,100
996,3 days,50,0,0,0,Cont.,Caucasian,0,,
996,21 days,50,0,0,0,Cont.,Caucasian,0,,
996,42 days,50,0,0,0,Cont.,Caucasian,0,,
996,90 days,50,0,0,0,Cont.,Caucasian,0,,
997,Baseline,40,1,1,1,Treat.,Hispanic,1,0,90
997,3 days,40,1,1,1,Treat.,Hispanic,1,8,76
997,21 days,40,1,1,1,Treat.,Hispanic,1,14,60
997,42 days,40,1,1,1,Treat.,Hispanic,1,34,
997,90 days,40,1,1,1,Treat.,Hispanic,1,9,75
998,Baseline,50,0,1,1,Treat.,Hispanic,1,50,50
998,3 days,50,0,1,1,Treat.,Hispanic,1,42,83
998,21 days,50,0,1,1,Treat.,Hispanic,1,50,63
998,42 days,50,0,1,1,Treat.,Hispanic,1,50,
998,90 days,50,0,1,1,Treat.,Hispanic,1,,
